,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1,2020-07-02,HON,131.74002075195312,147.14999389648438,144.5500030517578,145.5800018310547,2758500.0,3.0,-0.21895029304565128,146.22005951128511,121.57678191937897,50.46215817529031,-24.871744735680757,0.8821599464758644,133.7058339436849,127.94159838358561,27.68000030517578,6.839070194060622
1,2020-07-02,IBM,92.24929809570312,116.08030700683594,114.01529693603516,114.42638397216797,3919362.0,3.0,-0.9521921108407696,103.13177181403964,86.37078098137053,48.33885882835742,-59.69535514444367,4.727901538628351,95.10077387491862,93.87241566975912,27.68000030517578,6.839070194060622
1,2020-07-02,INTC,52.711029052734375,59.810001373291016,58.970001220703125,59.189998626708984,15578600.0,3.0,-0.49643261214362866,57.17786487248568,50.31145321223112,49.211842907646194,-70.30789279101884,8.423667414942768,54.36138865152995,53.51226590474447,27.68000030517578,6.839070194060622
1,2020-07-02,JNJ,123.36286163330078,141.83999633789062,140.3300018310547,141.25,5152200.0,3.0,-1.371432227982197,129.79805099787256,119.81463973699071,47.466211431905364,-77.89743595895779,12.403376390204091,125.96920394897461,127.72233530680339,27.68000030517578,6.839070194060622
1,2020-07-02,JPM,81.9164810180664,94.95999908447266,91.93000030517578,94.73999786376953,27845600.0,3.0,-1.0783659956584302,98.1505988290681,76.22491615506276,47.03266166522526,-89.99043190753444,5.941266819116902,86.79095611572265,83.58562405904134,27.68000030517578,6.839070194060622
1,2020-07-02,KO,38.83901596069336,45.43000030517578,44.79999923706055,45.290000915527344,15111900.0,3.0,-0.37917313350619963,42.646267908962876,37.09577501401076,46.828455137352734,-75.1752850659364,12.141321439276634,39.91645151774089,39.65914560953776,27.68000030517578,6.839070194060622
1,2020-07-02,MCD,164.6279754638672,187.0,182.86000061035156,187.0,2690200.0,3.0,-0.7477653069560688,180.08082748743124,158.53860458043988,48.95293854938757,-68.3554362749459,5.229390879674363,168.86343485514323,165.1335599263509,27.68000030517578,6.839070194060622
1,2020-07-02,MMM,108.78511810302734,132.84280395507812,130.81939697265625,131.78929138183594,2371429.0,3.0,0.36877018962374564,116.08861108188908,103.09429220790584,52.642269873116454,5.857274996249821,10.595327865465642,108.91443227132162,104.75532875061035,27.68000030517578,6.839070194060622
1,2020-07-02,MRK,64.98945617675781,75.67748260498047,74.63740539550781,74.97137451171875,6827825.0,3.0,-0.22084256111491385,67.84233049980226,60.26261258491455,51.015355403011725,21.144825047205302,11.401505077461332,64.29489822387696,64.80168253580729,27.68000030517578,6.839070194060622
1,2020-07-02,MSFT,197.97752380371094,208.02000427246094,205.0,205.67999267578125,29315800.0,3.0,5.094477937275798,199.6531862281518,176.06163310778567,61.85021866384717,146.86211701586583,36.16339893714,183.82046508789062,176.65671971638997,27.68000030517578,6.839070194060622
1,2020-07-02,NKE,92.94844055175781,99.66000366210938,98.0199966430664,98.77999877929688,5354900.0,3.0,0.5742339210549545,98.893163100501,88.08022328255564,53.15547859632254,-4.117268457708619,5.737572096060988,93.3610445658366,88.0715108235677,27.68000030517578,6.839070194060622
1,2020-07-02,PG,107.5405502319336,122.56999969482422,120.52999877929688,121.0,6150900.0,3.0,0.7274297818449753,107.62619154184122,102.4097421434615,54.41335866541112,170.06157637448132,14.8144655155977,104.17472839355469,103.94299761454265,27.68000030517578,6.839070194060622
1,2020-07-02,TRV,101.54014587402344,116.0,112.18000030517578,115.04000091552734,1040300.0,3.0,1.2476521440828066,113.2173968019552,96.4544637021952,51.821117517997656,7.206777378563386,3.327829751960469,102.0787249247233,95.54659894307454,27.68000030517578,6.839070194060622
1,2020-07-02,UNH,278.3365783691406,303.0799865722656,297.17999267578125,300.5,1971700.0,3.0,0.7065797943105849,290.04848465459503,259.6340806530222,53.39563797788914,32.102338126869675,8.329339408741196,276.14744466145834,270.3497273763021,27.68000030517578,6.839070194060622
1,2020-07-02,V,189.15147399902344,197.9199981689453,195.0,196.0,6299300.0,3.0,1.132436444475843,194.45703026502295,181.17873786241844,54.251644286255846,59.20018944949513,12.858677438516958,187.6675577799479,178.70281143188475,27.68000030517578,6.839070194060622
1,2020-07-02,VZ,41.728206634521484,55.40999984741211,54.7400016784668,55.04999923706055,15814500.0,3.0,-0.3596192599902537,44.80702971544058,40.396509560682475,47.35313103605019,-49.02334289758998,6.786684716027583,42.537540690104166,42.855700429280596,27.68000030517578,6.839070194060622
1,2020-07-02,WBA,32.56217575073242,42.33000183105469,41.2599983215332,41.310001373291016,7901100.0,3.0,-0.15010729342583318,35.746170675058494,30.493584001760354,48.348750358641134,-42.28291317660299,9.849031633445234,33.040243021647136,32.774484157562256,27.68000030517578,6.839070194060622
1,2020-07-02,WMT,37.090232849121094,40.293331146240234,39.619998931884766,40.029998779296875,17695800.0,3.0,-0.26258213559287924,38.05249543382082,36.512526844011205,47.394577463375576,-55.527334237428484,3.268328337756796,37.682940038045246,38.38155943552653,27.68000030517578,6.839070194060622
2,2020-07-06,AAPL,90.97116088867188,93.94499969482422,92.46749877929688,92.5,118655600.0,0.0,2.9843716333533195,91.61713576956447,80.80293258981052,65.03525844034988,124.26786944986021,39.0433506831547,83.54315388997396,77.45809707641601,27.940000534057617,21.869860981196517
2,2020-07-06,AMGN,221.24159240722656,264.9700012207031,253.89999389648438,260.0299987792969,3460400.0,0.0,5.510709918046103,221.41250953657897,181.23762016312804,61.23775356547328,260.5704753680893,54.64456332772096,198.84514719645182,199.3359738667806,27.940000534057617,21.869860981196517
2,2020-07-06,AXP,91.17620849609375,97.9000015258789,95.83999633789062,96.51000213623047,4059600.0,0.0,-0.5166799377025768,104.88733274238335,83.8949693511225,50.02334292853055,-49.192434135312475,0.05984497942254917,94.11261520385742,87.63651479085287,27.940000534057617,21.869860981196517
2,2020-07-06,BA,187.91000366210938,189.36000061035156,181.60000610351562,184.52000427246094,49471700.0,0.0,4.875746186041738,219.0692586654463,160.4837442642412,52.42592942893563,26.1590556108504,17.2918544153433,179.6856679280599,156.9520009358724,27.940000534057617,21.869860981196517
2,2020-07-06,CAT,117.43016815185547,130.5,128.1699981689453,130.1300048828125,2491900.0,0.0,1.4398829036618537,122.85671682151461,107.79472894874907,54.780577150286085,60.64085935684814,17.225170082303492,114.0269406636556,107.88491045633951,27.940000534057617,21.869860981196517
2,2020-07-06,CRM,196.6217803955078,199.4499969482422,193.83999633789062,194.44000244140625,5794200.0,0.0,4.965271452963378,196.80907545778513,169.747546856668,60.335159973385196,176.26913450811347,39.21973609448184,180.45209859212238,171.55794169108074,27.940000534057617,21.869860981196517
2,2020-07-06,CSCO,40.43622970581055,46.4900016784668,45.869998931884766,46.06999969482422,16152900.0,0.0,0.2783224855336144,41.6405479485813,37.875988001125734,54.61328351396664,23.231790599541224,9.647221996305339,39.871415583292645,38.32426846822103,27.940000534057617,21.869860981196517
2,2020-07-06,CVX,71.99880981445312,90.25,87.81999969482422,89.5,6747500.0,0.0,-0.9472650225400088,81.77023401865516,67.09015187612023,48.54311177811918,-78.89899847720889,10.444399148163791,75.13985646565756,73.22193387349446,27.940000534057617,21.869860981196517
2,2020-07-06,DIS,113.03362274169922,114.52999877929688,112.9000015258789,113.83000183105469,11933400.0,0.0,-0.8608229785637604,123.48815135349669,105.1928041518744,50.25660418529549,-60.6213840202797,2.513334196259656,115.82974675496419,110.42007624308268,27.940000534057617,21.869860981196517
2,2020-07-06,GS,184.83384704589844,207.7899932861328,201.1300048828125,201.33999633789062,3567700.0,0.0,0.8858732863330374,195.8271002281928,167.1223794471002,53.952635272591245,21.285139722766644,15.52620065637057,181.17574157714844,170.05801086425782,27.940000534057617,21.869860981196517
2,2020-07-06,HD,222.6203155517578,251.5,247.0399932861328,250.27000427246094,3133800.0,0.0,2.051336388917491,229.90811813594075,212.81149245976235,56.05973671967533,26.519603876533637,9.898239158656402,221.0201889038086,208.1652453104655,27.940000534057617,21.869860981196517
2,2020-07-06,HON,133.73855590820312,148.3000030517578,146.1300048828125,147.25,2336700.0,0.0,0.005513906819260228,144.0336221733306,122.4777990302827,51.59887592798974,-6.3000773819779985,2.403544950843225,133.9944112141927,128.07769826253255,27.940000534057617,21.869860981196517
2,2020-07-06,IBM,92.62691497802734,116.49139404296875,114.20649719238281,115.91778564453125,4231488.0,0.0,-0.8928386061740952,102.03446912508304,86.5532956149072,48.70134276414379,-53.769266394846404,2.9609025096148165,95.12826105753581,93.90425262451171,27.940000534057617,21.869860981196517
2,2020-07-06,INTC,53.07651901245117,59.619998931884766,58.599998474121094,58.720001220703125,20536700.0,0.0,-0.44768846381051475,56.521256395846066,50.54016862246448,49.85691795500023,-68.85309199847912,11.564145038619019,54.28888460795085,53.52550818125407,27.940000534057617,21.869860981196517
2,2020-07-06,JNJ,125.121826171875,143.77000427246094,141.8800048828125,142.1699981689453,6156400.0,0.0,-1.1471957730085194,129.2277167741894,120.00692983225593,49.63687800937949,-28.13098432323164,1.7733699431135213,125.88986256917318,127.73263626098633,27.940000534057617,21.869860981196517
2,2020-07-06,JPM,83.98516845703125,95.19999694824219,93.4800033569336,94.43000030517578,18625300.0,0.0,-0.9864704284859869,96.44576151835635,76.58982960713193,48.62100632617798,-73.25583383902675,5.033875157056468,86.95893173217773,83.60934689839681,27.940000534057617,21.869860981196517
2,2020-07-06,KO,39.14190673828125,45.27000045776367,44.61000061035156,45.13999938964844,15146000.0,0.0,-0.3458082126585751,42.306912375629935,37.13933434373041,47.67314394827874,-74.92847774495837,14.15830968168342,39.92991307576497,39.62799892425537,27.940000534057617,21.869860981196517
2,2020-07-06,MCD,169.09530639648438,188.72000122070312,184.13999938964844,186.0,3171500.0,0.0,-0.4536781751198191,179.08876645578306,158.75381166921693,52.023276242503805,-25.518955707451926,0.3740549107929835,169.00235239664713,165.31574503580728,27.940000534057617,21.869860981196517
2,2020-07-06,MMM,109.51939392089844,133.74581909179688,131.31271362304688,132.83444213867188,2511002.0,0.0,0.44816943148391886,115.03219351633528,103.50578408376238,53.291687673452685,16.52591086738139,13.744003437311255,109.19821675618489,104.87740020751953,27.940000534057617,21.869860981196517
2,2020-07-06,MRK,65.6494140625,76.35496520996094,75.28626251220703,75.61068725585938,8058282.0,0.0,-0.05356855325391052,67.52052986324941,60.41684348880138,52.073649768993675,42.47191499271736,15.97298812533646,64.39481887817382,64.78248443603516,27.940000534057617,21.869860981196517
2,2020-07-06,MSFT,202.23919677734375,211.1300048828125,208.08999633789062,208.8300018310547,31897600.0,0.0,5.57071338296592,201.76259108803131,176.20786026694915,63.68299930917547,163.56445385771997,41.625093579265545,184.69296162923177,177.39305725097657,27.940000534057617,21.869860981196517
2,2020-07-06,NKE,94.38378143310547,100.02999877929688,99.04000091552734,99.62000274658203,4995000.0,0.0,0.66877371020243,98.52782966376675,88.18492744682895,54.336988948434026,20.246693995829894,4.012038616757438,93.54753163655599,88.30542030334473,27.940000534057617,21.869860981196517
2,2020-07-06,PG,108.2077865600586,122.41000366210938,120.87999725341797,121.7699966430664,6023300.0,0.0,0.8997880051613549,108.13807624047865,102.1914395981444,55.16560968084151,177.0250430304227,14.8144655155977,104.47157338460286,104.05112673441569,27.940000534057617,21.869860981196517
2,2020-07-06,TRV,103.44527435302734,116.37999725341797,113.33000183105469,115.26000213623047,1329600.0,0.0,1.221183599758774,112.20988845679528,96.65259781029457,53.206591257190205,18.341599977592605,4.6588396874785785,102.56203384399414,95.70200093587239,27.940000534057617,21.869860981196517
2,2020-07-06,UNH,282.5826416015625,303.489990234375,299.3299865722656,303.0,2395000.0,0.0,1.302333452453297,288.4964286232638,260.46732564919716,54.76220016567849,50.79752727312548,8.954735394785736,276.68031514485676,270.9116475423177,27.940000534057617,21.869860981196517
2,2020-07-06,V,191.17178344726562,199.17999267578125,195.67999267578125,198.72999572753906,7292200.0,0.0,1.376028370093195,194.11953258818974,181.33739642792355,55.27314737041678,91.95952921535907,15.940070067704431,187.8976298014323,179.07518564860027,27.940000534057617,21.869860981196517
2,2020-07-06,VZ,42.07093048095703,55.43000030517578,54.90999984741211,55.349998474121094,11231100.0,0.0,-0.32151916941295866,44.624910514036635,40.38822806628563,48.5289679424993,-41.016431594434025,6.478968340136704,42.56978174845378,42.83101183573405,27.940000534057617,21.869860981196517
2,2020-07-06,WBA,33.477455139160156,43.810001373291016,42.630001068115234,42.650001525878906,8235600.0,0.0,-0.07202618187050547,35.48520694063066,30.58467774107101,50.29745498952756,27.16386556512174,3.802944983370668,33.12840944925944,32.78163302739461,27.940000534057617,21.869860981196517
2,2020-07-06,WMT,36.99067306518555,39.956668853759766,39.40666580200195,39.93333435058594,21695100.0,0.0,-0.2638727401966108,37.97745790147053,36.50449247694743,46.959033570963044,-75.54484112463004,1.539548267709573,37.61967633565267,38.369029172261556,27.940000534057617,21.869860981196517
3,2020-07-07,AAPL,90.68888854980469,94.65499877929688,93.05750274658203,93.85250091552734,112424400.0,1.0,3.0010670486545763,91.892630674136,81.48204507659642,64.55876764125206,121.49677945237109,41.88796671104695,83.97953669230144,77.88565279642741,29.43000030517578,61.11798247206793
3,2020-07-07,AMGN,218.56507873535156,258.9100036621094,252.08999633789062,253.60000610351562,2365900.0,1.0,5.899600410624572,223.75686600779946,181.25893141651696,59.68453227062888,194.6369882428109,49.56951934479216,199.6141321818034,199.8598607381185,29.43000030517578,61.11798247206793
3,2020-07-07,AXP,87.80593872070312,95.5199966430664,92.62999725341797,95.44000244140625,5564200.0,1.0,-0.7511265750577394,102.54745923349164,84.3329065196822,47.95159304336568,-100.01109156646582,10.33752531357627,94.24111480712891,87.61477432250976,29.43000030517578,61.11798247206793
3,2020-07-07,BA,178.8800048828125,185.07000732421875,178.64999389648438,185.07000732421875,37105300.0,1.0,4.129125183664826,209.687188247925,164.70381517004375,50.52107769561977,-0.6421330259555856,13.60335629722437,181.06400146484376,157.4026677449544,29.43000030517578,61.11798247206793
3,2020-07-07,CAT,115.40691375732422,128.75,126.80000305175781,127.73999786376953,2018100.0,1.0,1.3904152613110483,120.86941011706487,108.8275678797613,53.2740699807097,26.2817738644661,12.113968444594612,114.47241795857748,107.93492368062337,29.43000030517578,61.11798247206793
3,2020-07-07,CRM,195.2892303466797,200.22000122070312,196.2100067138672,197.66000366210938,5431500.0,1.0,5.235229864167508,198.29456023396614,170.23404694376825,59.578088513463975,162.49931154410902,40.293304581317365,181.06633402506512,172.25123596191406,29.43000030517578,61.11798247206793
3,2020-07-07,CSCO,39.74806594848633,46.290000915527344,45.560001373291016,46.119998931884766,17102800.0,1.0,0.25314405947823815,41.33739254690653,37.994138977751675,52.73897097604508,-16.968092268936868,5.53713279513995,39.902802276611325,38.39325949350993,29.43000030517578,61.11798247206793
3,2020-07-07,CVX,70.16165161132812,88.08000183105469,86.1500015258789,87.81999969482422,5898000.0,1.0,-1.0756285402920156,79.80365545088166,67.6804876155246,46.92365804414847,-117.13159710283617,16.957898976959193,75.03228276570638,73.2655574798584,29.43000030517578,61.11798247206793
3,2020-07-07,DIS,112.2433853149414,115.08000183105469,112.61000061035156,113.62999725341797,10836500.0,1.0,-0.797623280402874,121.10926672396924,106.2233466488335,49.69465573915506,-59.93225391613701,0.4048923254339047,115.68519922892253,110.57038599650065,29.43000030517578,61.11798247206793
3,2020-07-07,GS,177.7029266357422,205.7100067138672,199.19000244140625,205.5,2853500.0,1.0,0.7311531657506976,192.9905299358886,168.04696701235358,51.30793323001818,-29.64708178712503,11.870785994096654,181.78626149495443,170.29934336344402,29.43000030517578,61.11798247206793
3,2020-07-07,HD,220.6577606201172,250.77999877929688,247.07000732421875,247.3699951171875,2927800.0,1.0,1.8697508894460952,228.68221820359832,213.19705273146025,54.94614827271311,3.9085885553671087,9.898239158656391,221.2255396525065,208.8642890930176,29.43000030517578,61.11798247206793
3,2020-07-07,HON,131.69456481933594,146.10000610351562,144.25999450683594,146.0,2622000.0,1.0,0.018259914931206822,140.69299083333073,124.18780445475522,50.37586994345862,-43.872065301490736,3.0832584788164628,134.16973673502605,128.116908009847,29.43000030517578,61.11798247206793
3,2020-07-07,IBM,90.61548614501953,114.25430297851562,112.17017364501953,113.76673126220703,4474893.0,1.0,-0.9966176349951184,99.77913684956253,87.40832042582808,46.888469869467336,-95.15096251969327,10.919444699964181,95.10745391845703,93.87455507914225,29.43000030517578,61.11798247206793
3,2020-07-07,INTC,51.98004913330078,59.56999969482422,58.13999938964844,59.06999969482422,15996500.0,1.0,-0.49186442383719253,55.94063569101032,50.64297636953655,47.966196373854295,-86.29388639971918,15.418940106498976,54.17151158650716,53.54765993754069,29.43000030517578,61.11798247206793
3,2020-07-07,JNJ,125.00807189941406,143.97000122070312,141.22999572753906,141.38999938964844,5622600.0,1.0,-0.9675128995586846,128.6990595788569,120.19255266479544,49.50004405655834,-31.173188526864188,5.007572616358885,125.84552536010742,127.77044461568197,29.43000030517578,61.11798247206793
